TBL_NM,ITM_NM_ENG,ITM_ID,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C2_OBJ_NM,C3_OBJ_NM,C2,C1_NM_ENG,C2_NM_ENG,C3_NM_ENG,LST_CHN_DE,PRD_DE,ITM_NM,TBL_ID,UNIT_NM,C1_OBJ_NM_ENG,C2_OBJ_NM_ENG,C3_OBJ_NM_ENG,C3,DT,PRD_SE,C1,C1_NM,C2_NM,C3_NM
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,Total,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),00,160,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,계
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,Total,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),00,164,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,계
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,Total,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),00,0.7,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,계
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,Total,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),00,0.6,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,계
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,Total,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),00,0.6,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,계
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,0 year old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),03,182,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,0세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,0 year old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),03,158,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,0세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,0 year old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),03,156,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,0세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,0 year old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),03,126.8,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,0세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,0 year old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),03,118.9,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,0세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,0 year old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),03,122.3,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,0세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,1-4 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),04,1,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,1 - 4세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,1-4 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),04,1,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,1 - 4세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,1-4 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),04,5,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,1 - 4세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,1-4 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),04,0.1,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,1 - 4세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,1-4 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),04,0.1,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,1 - 4세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,1-4 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),04,0.8,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,1 - 4세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,5-9 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),05,0,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,5 - 9세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,5-9 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),05,1,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,5 - 9세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,5-9 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),05,2,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,5 - 9세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,5-9 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),05,-,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,5 - 9세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,5-9 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),05,0.1,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,5 - 9세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,5-9 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),05,0.2,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,5 - 9세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,10-14 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),10,0,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,10 - 14세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,10-14 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),10,0,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,10 - 14세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,10-14 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),10,0,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,10 - 14세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,10-14 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),10,-,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,10 - 14세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,10-14 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),10,-,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,10 - 14세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,10-14 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),10,-,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,10 - 14세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,15 Years old under,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),12,183,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,15세 미만
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,15 Years old under,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),12,160,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,15세 미만
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,15 Years old under,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),12,163,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,15세 미만
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,1,Certain conditions origina-ting in the perinatal period (P00-P96),Male,15 Years old under,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),12,5.6,A,G,출생전후기에 기원한 특정병태 (P00-P96),남자,15세 미만
